"","Subject","Pre","Post","LeaYrs","DUH","AECI","LangLev","List","Trial","Time","Type"
"1505","7e2ddfb9",2.2,10,0.75,0.75,3.6666666667,"A2","0","8",1956,"MISMATCH"
"1506","c736e9f8",8.3,10,1.25,0,3.3333333333,"A2","0","8",NA,"MISMATCH"
"1507","ab130da0",6.7,10,5.5,0.75,3.6666666667,"A2","0","8",NA,"MISMATCH"
"1508","42761fd6",8.3,9.4,1,0.35,3.5,"A2","0","8",819,"MISMATCH"
"1509","00b3eb76",3.3,9.4,4.2,0.25,4.1,"B1","0","8",NA,"MISMATCH"
"1510","4eeee54c",7.8,9.4,5,0,3.3333333333,"B1","0","8",NA,"MISMATCH"
"1511","8fbb4282",5,9.4,3,0.375,4,"B1","0","8",NA,"MISMATCH"
"1512","b5480d50",3.9,10,6,1,4,"B1","0","8",625,"MISMATCH"
"1513","eedbf0c3",10,10,1.5,0.375,5,"B1","0","8",NA,"MISMATCH"
"1514","66b7c5fa",10,10,2,3.25,4,"B1","0","8",NA,"MISMATCH"
"1515","a29ce690",10,10,1,1.25,4.3333333333,"B1","0","8",1412,"MISMATCH"
"1516","c42d2738",6.1,8.3,3,0,3,"B1","0","8",NA,"MISMATCH"
"1517","aa132e6a",10,10,6,1.5,3.3333333333,"B1","0","8",NA,"MISMATCH"
"1518","2151232b",10,10,4.2,0.5,4,"B1","0","8",NA,"MISMATCH"
"1519","685deea7",6.1,10,1.5,0.125,3.5,"B1","0","8",NA,"MISMATCH"
"1520","c542a4f8",10,10,6,3,5,"B2+","0","8",968,"MISMATCH"
"1521","8508ee6c",5,10,5,0.75,3.6666666667,"B2+","0","8",2130,"MISMATCH"
"1522","8f551579",10,10,3.08,0.125,4.3333333333,"B2+","0","8",NA,"MISMATCH"
"1523","8a2c97d5",10,10,1,0.5,4.6666666667,"B2+","0","8",NA,"MISMATCH"
"1524","4d419e7a",6.7,8.9,9,0.25,5,"B2+","0","8",1633,"MISMATCH"
"1525","9fd8805f",10,10,3.5,0.75,4.3333333333,"B2+","0","8",NA,"MISMATCH"
"1526","0bd48e31",10,10,4.2,0,4.1,"B2+","0","8",NA,"MISMATCH"
"1527","ee4837b0",9.4,10,9,3.5,4.6666666667,"B2+","0","8",581,"MISMATCH"
"1528","93b24402",9.4,9.4,7,0,4.6666666667,"B2+","0","8",601,"MISMATCH"
"1529","d3967b17",10,10,19,0.375,5,"B2+","0","8",NA,"MISMATCH"
"1530","bfc95808",7.2,10,6,0.5,4.6666666667,"B2+","0","8",NA,"MISMATCH"
"1531","c6385cb7",7.8,10,6,1,4.3333333333,"B2+","0","8",NA,"MISMATCH"
"1532","5a6c7916",7.2,10,4.5,0,4,"B2+","0","8",467,"MISMATCH"
"1533","50bfaf0e",9.4,10,4,3,3.3333333333,"B2+","0","8",NA,"MISMATCH"
"1534","cc817718",7.2,10,3,0,3.3333333333,"B2+","0","8",1138,"MISMATCH"
"1535","0aa00f25",10,10,3.5,0.75,4.3333333333,"B2+","0","8",702,"MISMATCH"
"1536","868df361",9.4,9.4,6,3,5,"B2+","0","8",NA,"MISMATCH"
"1537","3f91cfa7",7.8,9.4,4.25,1,3.6666666667,"B2+","0","8",NA,"MISMATCH"
"1538","546eb0e5",3.9,10,4,0.1,4,"B2+","0","8",1478,"MISMATCH"
"1539","6bdf23ec",7.2,9.4,5,1,5,"B2+","0","8",697,"MISMATCH"
"1540","8e1b5327",9.4,9.4,0,1,4.1,"B2+","0","8",NA,"MISMATCH"
"1541","c1b15df9",9.4,10,4,1,5,"B2+","0","8",561,"MISMATCH"
"1542","1fc23b09",10,10,1,0.5,4.6666666667,"B2+","0","8",617,"MISMATCH"
"1543","0888364f",8.9,10,4.2,0.75,5,"B2+","0","8",579,"MISMATCH"
"1544","5d5a0842",8.8,10,3,0.5,4,"B2+","0","8",369,"MISMATCH"
"1545","d7f4b666",8.3,10,3.5,0.625,4.6666666667,"B2+","0","8",NA,"MISMATCH"
"1546","df99e021",6.7,9.4,6,0.375,3.6666666667,"B2+","0","8",2032,"MISMATCH"
"1547","d9c7c5ff",2.8,10,4.2,0.125,4.3333333333,"B2+","0","8",1048,"MISMATCH"
"1548","e034a323",8.3,10,1.5,0,3.6666666667,"A2","1","8",2126,"MISMATCH"
"1549","13bc3a3e",5.6,9.4,1,0.5,3.3333333333,"A2","1","8",613,"MISMATCH"
"1550","833efcf2",8.3,9.4,3,0.25,3.3333333333,"B1","1","8",NA,"MISMATCH"
"1551","1ba8b63a",7.8,10,2,0.25,3,"A2","1","8",NA,"MISMATCH"
"1552","5af29f72",8.9,10,1,0.75,4.3333333333,"A2","1","8",NA,"MISMATCH"
"1553","f36e76f9",5.6,9.4,5,0.25,3.3333333333,"A2","1","8",583,"MISMATCH"
"1554","cfe9b984",6.7,10,1,0,3,"A2","1","8",NA,"MISMATCH"
"1555","3b1c676f",5.6,8.3,2,2,4.3333333333,"A2","1","8",1127,"MISMATCH"
"1556","c15f1815",7.8,9.4,1.25,0.5,3,"A2","1","8",1852,"MISMATCH"
"1557","0602ea72",10,10,4,0.5,4.1666666667,"B1","1","8",NA,"MISMATCH"
"1558","da0f3d33",9.4,9.4,4.5,0.375,3.6666666667,"B1","1","8",NA,"MISMATCH"
"1559","337d4896",8.9,10,5,1,1.6666666667,"B1","1","8",NA,"MISMATCH"
"1560","8e107dc5",9.4,10,5.25,0.5,4.3333333333,"B1","1","8",NA,"MISMATCH"
"1561","4f7e6316",7.8,10,3,0,3.6666666667,"B1","1","8",NA,"MISMATCH"
"1562","016cb1a1",10,10,3.75,0,4,"B1","1","8",NA,"MISMATCH"
"1563","e4e0da4a",10,10,1.5,0.5,4.3333333333,"B1","1","8",1263,"MISMATCH"
"1564","63cc68df",8.9,10,0.25,1.25,4.6666666667,"B1","1","8",1424,"MISMATCH"
"1565","e6c18c70",7.8,10,10,0.55,4,"B1","1","8",553,"MISMATCH"
"1566","d66fa12b",5.6,10,4,1,3.6666666667,"B1","1","8",1216,"MISMATCH"
"1567","dbeeb7ea",6.7,9.4,3.5,0.5,4,"B1","1","8",2019,"MISMATCH"
"1568","fb3bf7ba",6.1,8.3,2.5,0.25,3.3333333333,"B1","1","8",NA,"MISMATCH"
"1569","8fa7f98f",7.2,9.4,4,0,3.6666666667,"B1","1","8",NA,"MISMATCH"
"1570","7a99a20a",9.4,10,5,0.25,4.3333333333,"B1","1","8",NA,"MISMATCH"
"1571","23c390c9",7.8,7.2,1.5,0.125,3,"B1","1","8",822,"MISMATCH"
"1572","0d3bd7a0",6.7,8.9,3,1.25,3.5,"B1","1","8",NA,"MISMATCH"
"1573","e026b148",2.2,10,6,0,4.6666666667,"B1","1","8",587,"MISMATCH"
"1574","b2f7aa09",4.4,10,3,0.75,4.3333333333,"B1","1","8",660,"MISMATCH"
"1575","59c1a5e7",7.2,10,3,0,3.3333333333,"B1","1","8",567,"MISMATCH"
"1576","c114f50f",10,10,0.5,0.5,4.6666666667,"B1","1","8",1493,"MISMATCH"
"1577","3deaf195",8.8,10,1,0,3.6666666667,"B1","1","8",NA,"MISMATCH"
"1578","514e5fd7",10,10,5,1.5,4.6666666667,"B2+","1","8",NA,"MISMATCH"
"1579","ffbb64d5",10,10,7,4,4.3333333333,"B2+","1","8",NA,"MISMATCH"
"1580","3387e93f",8.8,10,15,1,4.6666666667,"B2+","1","8",1667,"MISMATCH"
"1581","7b3f5faa",10,10,10,0.125,4.6666666667,"B2+","1","8",NA,"MISMATCH"
"1582","5f0bf551",1.7,10,7.5,1,4,"B2+","1","8",810,"MISMATCH"
"1583","32e65391",4.4,10,1,3.25,4.3333333333,"B2+","1","8",805,"MISMATCH"
"1584","31e5a7ee",10,10,10.5,0,4,"B2+","1","8",2171,"MISMATCH"
"1585","b03a0210",10,10,7,0.25,4.6666666667,"B2+","1","8",NA,"MISMATCH"
"1586","848074de",7.8,10,2,1.25,4,"B2+","1","8",602,"MISMATCH"
"1587","428830bf",8.3,10,6,1.75,4.3333333333,"B2+","1","8",1466,"MISMATCH"
"1588","d5268043",9.4,10,0.75,0.3,4.3333333333,"B2+","1","8",NA,"MISMATCH"
"1589","947b36a8",4.4,6.1,2,1,4,"B2+","1","8",1163,"MISMATCH"
"1590","f38ed83e",9.4,10,6.5,0,3.6666666667,"B2+","1","8",NA,"MISMATCH"
"1591","9c64d930",6.1,10,2,0,4.3333333333,"B2+","1","8",2771,"MISMATCH"
"1592","eb02331f",10,10,6,0,5,"B2+","1","8",NA,"MISMATCH"
"1593","10848d7c",9.4,10,5,1.5,4.6666666667,"B2+","1","8",NA,"MISMATCH"
"1594","cbd7a6c9",10,10,1,0.5,4.3333333333,"B2+","1","8",NA,"MISMATCH"
"1595","2b9cdd4b",10,10,5,0.75,5,"B2+","1","8",534,"MISMATCH"
"1596","66ae62e9",3.3,10,6,0,3.6666666667,"B2+","1","8",NA,"MISMATCH"
"1597","ad139538",10,10,22,0,4.3333333333,"B2+","1","8",582,"MISMATCH"
"1598","ced60332",9.4,10,2,1,4,"B2+","1","8",575,"MISMATCH"
"1599","001b6dbd",10,10,3.5,0,4.3333333333,"B2+","1","8",2436,"MISMATCH"
"1600","c6d0416f",10,10,5,1.5,5,"B2+","1","8",2524,"MISMATCH"
